0.0404858299595142,0.0384615384615385,0.0464818763326226
0.143378391615242,0.0193798449612403,0.0157246951334617
0.162444113263785,0.0431372549019608,0.0618379006487847
0.154618506362269,0.0473209204000325,0.0400377329132143
0.117952088810985,0.0416666666666667,0.0417079087821446
0.13648275204879,0.0419034090909091,0.0130404272737905
0.0637372802960222,0.018796992481203,0.00611263736263736
0.201148676171079,0.065359477124183,0.0488268423252204
0.0625272331154684,0.145098039215686,0.0552269994283123
0.167061743322144,0.0793650793650794,0.0179330240536431
