0.00607287449392713,0.00384615384615385,0.0464818763326226
0.107601136252326,0.0155038759689922,0.0111941707252615
0.137278882913238,0.0431372549019608,0.0618379006487847
0.152427686785558,0.0353687291649728,0.01654218695297
0.0836498198461389,0.0416666666666667,0.0279864143619602
0.03899847531923,0.0419034090909091,0.00205645004093408
0.0637372802960222,0.018796992481203,0.00611263736263736
0.134729124236252,0.0143790849673203,0.0488268423252204
0.0625272331154684,0.0954248366013072,0.0552269994283123
0.152003754553988,0.0793650793650794,0.0179330240536431
