0.000957953060963246,0.000255904735062318,0.000106184352416605
0.000902634335152586,0.000153874292453726,8.70002450334972e-05
0.000819135843290741,9.17192375307074e-05,9.76855931673626e-05
0.000897241262674875,0.00025077215921987,0.000163666310070587
0.000830557853322977,0.000203225448353384,7.26168018414519e-05
0.00098417571403675,0.000289721364650886,0.000131952904689703
0.000806516950431435,0.000145527561397185,0.000103327824050092
0.000563791341018138,0.000230044358233372,0.000102563295284908
0.000791060379033537,8.50768026130488e-05,9.75038756547697e-05
0.000798988167975079,0.00025608387439191,0.000113797396784188
