0.0404858299595142,0.0384615384615385,0.0352523098791755
0.143378391615242,0.0193798449612403,0.0157246951334617
0.162444113263785,0.0222222222222222,0.03893676769633
0.154618506362269,0.0473209204000325,0.0400377329132143
0.117952088810985,0.000992063492063489,0.0417079087821446
0.13648275204879,0.0326704545454546,0.0130404272737905
0.0248507274409217,0.0106147722246793,0.00590659340659341
0.201148676171079,0.065359477124183,0.0323290015721706
0.0155410312273057,0.145098039215686,0.051757446724624
0.167061743322144,0.0704365079365079,0.00481462711005419
