87.6767540545514,36.9829320654201,21.2951480169444
87.7552986588278,36.5626473320217,20.8253344058174
87.7892716225208,36.316723710649,21.2475278027208
87.8458579222586,35.9762582696879,21.3777366304156
87.8661891664356,37.1177147608368,21.1741634000627
86.9295958789223,36.4783056498201,20.9818051673154
87.8409751153019,37.0752689928265,21.5428461085319
87.2853061259716,36.6612830956766,20.5559629097944
87.410399755337,36.2730288281763,21.4602687500098
87.4969027507772,36.8548185509617,21.3422847966806
