0.115384615384615,0.194230769230769,0.155366027007818
0.124938779508277,0.10188261351052,0.111771812587307
0.306623793170479,0.0522875816993464,0.114234530841483
0.15750456757587,0.153671030165054,0.125578636169137
0.166788392248515,0.060515873015873,0.104473556525958
0.105917667238422,0.23046875,0.104391641651398
0.124573206626861,0.00840336134453784,0.124038461538462
0.142452138492872,0.135947712418301,0.128519970546678
0.138150568869523,0.233986928104575,0.156533995702486
0.271648344655329,0.0763888888888888,0.142080230790223
