87.304413093943,32.6733466136142,17.7764335291876
87.5667014694506,31.5496334983829,16.9478777703857
87.47263498918,31.7482189700414,17.3887996282471
87.4665589557993,30.9970449135366,17.1688908861071
87.6513598729783,33.0683739333918,17.494808807588
86.7276644354061,31.5482623394382,16.6642021009227
87.3898508011065,32.71161199294,17.4435707509095
86.8374670247206,32.6242893848388,16.5108273674077
87.0552668049161,35.1529957010711,18.4597061148512
87.2180860604275,33.6785765875516,17.0887084394889
