0.0114865682665265,0.00244074810537243,0.00104551822654941
0.010244751518208,0.00621688630153172,0.0032136621469947
0.00973775199672178,0.00472186400741603,0.00124432146023867
0.0111092764555754,0.00176446238214301,0.000736770318477742
0.0100840628221238,0.00604144242546223,0.00235147213294362
0.0113780868843493,0.00531005328104828,0.00136933267273487
0.0104964790181979,0.00411318260493088,0.00140425578136716
0.0131285347997664,0.00760591841450575,0.0009915676780754
0.0115810306090776,0.0097875844245584,0.00231037168433668
0.0107631687157881,0.00611455976653985,0.000928435792305615
