-5.074750425250967867e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-7.484290287195575130e-07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.376702042221149558e-02,5.689004426198480679e-01,-1.049753062233625689e-01,1.914132141272311682e-01,-9.824998630702927102e-03,-1.129843814567098315e-01,3.465283197235132229e-01,-2.425394180610833672e-01,6.802234466601018992e-02,8.767149732993950728e-02,7.258530836503675199e-02,-6.053406067075346730e-02,3.921004381293803631e-02,-1.275427315947698093e-01,-3.633334402054884393e-02,-1.098369173909598956e-01,-7.233397534807052554e-02,2.092660672458819190e-02,1.352529767777141921e-02,-1.064648217586194739e-01,1.293055941137293274e-01,-8.848257008426059500e-02,-2.353448857519369330e-01,4.043169006019282398e-03,-1.211783496373631253e-01,1.542345387520277500e-01,4.936791329704297293e-02,-4.478683801030274719e-02,2.639262518775918609e-02,1.275164160723658846e-01,1.496189053513690727e-02,-2.540006273010868565e-01,-1.515903867117507076e-01,-2.759819201999875182e-01,5.901437780129519667e-02,-7.159602605559511890e-02,1.112798187981175468e-01,-4.415037974890811262e-02,-1.055179134152964548e-01,-1.968722989965122211e-02,-1.999527238527119832e-02,-4.355877107897152684e-02,1.376954968337867069e-01,-3.505198467277253344e-02
-6.178308996846441914e-02,1.824575497633151855e-09,1.602822874424703059e-09,5.812283970091369767e-09,5.576834286036280730e-09,5.169221242024013563e-09,9.687319130818614701e-07,-3.579568141898192835e-09,1.113752590153893607e-09,-4.306202866510844274e-09,-1.063041828218772022e-08,-1.185928994937301972e-08,-1.927108561616819316e-08,1.378742439013213861e-01,-7.014474354065863837e-01,6.660800632504379482e-02,-6.610650862688230434e-02,-1.087846763868181021e-01,-7.479705538736237946e-02,2.663217036425067907e-01,1.818322018990237154e-03,4.021675997026916138e-02,5.738460986267508029e-02,6.004741973739922967e-02,1.899259746914980923e-02,1.200004671810605411e-01,-6.412125798513321207e-02,-9.177625691443580536e-02,-5.900066461351738401e-02,-1.381524763818512552e-02,-6.950544378725137529e-02,6.872251048763285131e-02,-5.382592472979892684e-02,2.996518923243417232e-02,-6.431867093996689044e-02,-1.671921163762133677e-01,-3.275555460834016219e-03,-7.223639808079096447e-02,1.851350853986844514e-01,9.123467472880709972e-03,-6.008374869164961191e-02,-1.467020509750582014e-01,-2.131377690921643087e-03,1.258309734255909015e-02,-1.678402701305610756e-01,-1.770327195129753894e-01,-3.283324901611546220e-01,6.010202116983172360e-02,-1.046884993171901118e-01,1.029570283729313029e-01,1.138904712972431676e-01,-1.448718299334277038e-01,-1.605637386437371028e-02,-1.008676426914114355e-01,1.652209817795827207e-02,2.776932153941252812e-02,1.596752416913372469e-02
-5.256149201959955941e-02,7.697453985786999069e-09,4.556984920202985688e-08,2.490053902644527294e-08,4.745679478411445805e-09,1.200632688379156142e-09,3.849110615477817733e-07,1.073011395352320862e-08,3.810419406743862474e-09,3.480614974040751206e-08,-1.338582151452615106e-08,1.038692248364836388e-08,2.178193843063249207e-09,5.192316345056158244e-02,-2.577108505980999498e-01,-8.429474037329974523e-02,8.477139039364281481e-02,2.494426925247494875e-01,-2.466564896449561506e-01,5.996469129963050843e-02,-3.466065623898318404e-01,-8.395428802665751145e-02,-2.457638883415374370e-02,-1.473927682212896884e-01,1.769041937845303725e-01,-1.543074047130257032e-01,-1.240808646306940793e-01,2.475468558894703963e-01,-5.613736848949917035e-02,-1.331663281549121947e-01,-2.046503136291037139e-01,-2.336724482540648018e-01,-1.080072693476472334e-01,-6.901548703831487941e-02,1.438295079699255241e-01,-1.582817135678326048e-01,-5.497863175882565512e-02,-1.753725496327181443e-01,-1.734911060978239494e-01,8.025101053958565156e-02,7.336433058136124230e-03,2.151863929347440085e-01,1.659450542623026048e-01,8.440578505044214752e-02,-5.086230375353986699e-02,1.538939875855445671e-01,1.639606832661114899e-01,-1.433307314815429612e-01,-6.351389027290693656e-02,-5.647096223070977028e-02,-1.691822332689393305e-01,5.194201096888573232e-02,2.342113623847834336e-03,1.539877622593435746e-01,-4.516794277137012315e-02,1.863017314496117904e-01,4.795576286883190820e-02
3.508065333235789451e-02,2.397263905763122066e-09,1.838088705046257479e-08,4.360014530923197916e-09,8.908140783522798211e-10,-2.153773562687730084e-09,6.894011239472569459e-08,7.437072515580840000e-09,1.143829962390706649e-09,1.724777363959646156e-08,-1.459870128264658005e-09,1.103979804237194478e-08,9.270557934690918060e-09,-1.975207695707968322e-02,3.492357357781251948e-02,7.820837015335010967e-02,-2.392684086397541821e-01,-5.385232916806836911e-01,-2.777528356502464990e-01,-1.285772125911347208e-01,-3.778160373713803644e-01,1.283265263256815614e-01,-5.640508355122694079e-03,5.265456952509740135e-02,1.498892764780837897e-02,-6.775132261129854228e-02,1.173316939320493968e-01,-2.186040018836915566e-01,7.393462168013112054e-03,-8.784267497098194322e-03,-5.362523606592820707e-02,1.159655275489518272e-01,2.501485955605538616e-02,8.617088361097599569e-02,3.873070900836764197e-02,3.892916391489587014e-02,2.156651930131633574e-02,5.800082479674173452e-03,2.885426503693500067e-03,1.442039826078209963e-01,-2.197246727657654886e-02,6.378646117810388150e-02,-1.759279325726403886e-01,1.383895877234812277e-01,8.499366878895353583e-03,1.147304184393943827e-01,-3.524342117636656418e-02,-6.245362017557282153e-02,1.314014469854413447e-01,-1.462495901504896889e-01,-1.054046466062462384e-02,3.083620288126115438e-03,-2.038539396611676324e-01,1.611889732653696006e-01,1.356563341148753488e-01,1.220210819372200550e-01,2.454780726454052764e-01
-8.190537566774174216e-01,-6.689614540945713507e-09,-5.814116889430912994e-08,-7.125469714049736438e-09,5.777499622163800586e-09,1.482796453319586054e-08,1.023796367255304094e-07,-1.721957783322674581e-08,-3.902069982245803079e-09,-4.030990677223433779e-08,-1.266360163931200395e-08,-4.290324403092240892e-08,-4.900069529115885571e-08,1.145570424437037695e-02,-2.596090405043364677e-02,7.468115524280918849e-02,-3.501471498308854347e-02,-2.966624657965787060e-02,1.673607325166129312e-02,4.261274762333872035e-02,-4.776930038540613821e-02,-1.189910959959001799e-04,-9.627054503969961763e-02,3.315634381460408342e-02,-1.024116879624286658e-01,-4.439507900518466221e-02,3.885834778865288747e-02,3.977557668220388365e-03,-3.756097772872145357e-02,-1.000518727039764605e-01,2.547346116332693255e-01,1.480698124521535874e-01,-7.461253939107310995e-02,2.901803536994513114e-02,1.101300098186955151e-01,8.944456447231365070e-02,-2.250328285964052488e-01,4.558939160065877960e-02,-1.339736544779052130e-02,-6.216547560058824362e-02,-3.722359180486337765e-02,-2.710344529211545367e-02,9.434584213354796356e-02,-1.133757387359501934e-01,-2.619224088334820566e-02,1.073616827254569861e-02,1.045152992740255860e-02,-1.018169667814697830e-02,1.216437764833815383e-01,-1.064610738030006276e-01,-7.135336539572323389e-03,3.677521063076319430e-02,1.146503934516580198e-01,1.968422198706177018e-01,-1.454380028136365022e-02,-2.407187117992048986e-02,-7.273099147322634184e-02
-1.066095468623846909e-01,-1.367567378421030059e-09,-2.339704723550897060e-08,-4.291099263494325454e-09,4.489434735298605558e-10,3.081897468274411056e-09,-9.772417277990889227e-08,-8.611097549074486447e-09,1.496772231249149844e-09,-2.318796742493766089e-08,6.767057917943279344e-10,-1.657855447393789242e-08,-1.715204147786578368e-08,-2.086253510203752923e-02,-6.102298972950655209e-02,-7.310233955294095365e-01,-1.948175344420040034e-01,-9.031287614112724904e-02,9.252296528572860612e-02,1.006451747525591578e-01,8.117011085687425576e-02,-1.724334066396880361e-01,9.429109017155429262e-02,9.049408512751985767e-02,-4.024565029981874709e-02,-1.820772282073924164e-01,-2.916226796016964384e-02,1.098019317745107110e-01,1.278457851570338581e-02,-1.869626463664075117e-03,1.496038745811378023e-01,4.720520120492333743e-02,-1.942750343047049133e-02,-2.529916286631193195e-02,-8.516656354657581307e-02,5.968159657336848112e-02,-5.069820528342152549e-02,4.805669064334852636e-02,-1.561485592666550515e-02,5.496792545889586656e-02,1.546545419262262411e-01,3.784607753504060090e-04,1.987344951044398011e-02,1.329347614040584658e-01,8.808939054483375108e-02,-5.052502265017577709e-02,1.134951644134143955e-02,-8.211825052969051741e-02,5.905949666983324742e-02,5.555756345569737992e-02,5.487244162215684090e-03,8.667364155158385763e-02,-1.766554393125744915e-01,-2.655648108096478888e-01,1.141908989354462473e-01,2.029914030414877169e-01,1.009033057869058586e-01
-1.121569489442661438e-01,1.481433205146092700e-08,1.126834514312096888e-07,5.219460967677505292e-08,7.176310552423188149e-09,-3.058711283243453756e-09,-8.784179784533994495e-08,2.670169666384445563e-08,3.539198513986322876e-09,8.765237169059337885e-08,-2.378088910583296572e-08,3.701580726148916250e-08,2.737852651629225469e-08,-3.173255104750494215e-02,5.324257178322721468e-02,6.151739319508110759e-02,1.539007814120999795e-01,-7.288887012579337021e-02,-6.426219180474052051e-02,1.528296354760688980e-01,1.403452484751339380e-01,-1.332602278953906316e-01,-3.385891434255035581e-01,-1.645842245917128188e-01,2.079940793895548035e-01,-3.007535568051817321e-01,-4.476851221850814411e-01,-1.790922521080023921e-01,1.665382430764075494e-01,8.564049909471856126e-03,-1.426342589137522820e-01,1.167334931412374183e-01,7.077934951121395146e-02,-2.811233077112155199e-01,-1.593392083458640696e-01,8.386845442174441223e-02,9.439207787485243140e-02,-8.986130965534122605e-02,9.624646620205398739e-02,2.158374303954213591e-03,5.002112416964138442e-02,1.138889960089904813e-01,-5.580242709264215950e-03,-6.839833761322727801e-02,1.270082179552680379e-01,9.631776422708994423e-02,-1.342667427683138515e-01,1.534071439157195793e-01,4.379694167558789708e-02,4.780975902824863288e-03,6.220791935194230904e-02,3.766398346641244843e-02,-1.767740638547104504e-01,1.930635910156444646e-02,1.819683167529466405e-01,-1.180019930013774254e-01,1.945792528590092885e-02
8.974697356947293481e-02,-1.339296112491217550e-01,1.729323072260441907e-01,-3.981455189896932617e-02,-4.203189186319526705e-02,-1.157898534957187489e-02,-1.662779172975523412e-01,-3.265074556326624799e-01,4.679179889229548306e-02,2.777507129446898926e-01,7.492752925409049830e-03,-8.138941260535610678e-02,-8.847131494988362543e-02,4.388256984403692343e-03,-3.830733739377942260e-02,1.020247064109146284e-01,-5.096335887776019813e-02,-1.857794694669361729e-02,1.399351783389747306e-01,-7.546976456897609709e-02,1.260069366616003994e-01,-2.408478590001013608e-01,6.821809591430853803e-02,-6.592043665176397504e-02,-3.262119500987958332e-01,-2.805798765908096466e-03,-1.411748097599379581e-01,8.205040362230427153e-02,-4.414106484001410757e-02,6.497735418854860834e-02,3.053088258673625210e-02,-3.938034066503251496e-02,-2.561558750275823026e-01,1.419914973688862769e-01,-2.418386045015460256e-02,3.046507133813713963e-03,-3.340800122256659677e-02,3.612358562957518338e-02,-3.200146786048346792e-02,1.875726367836608732e-01,-1.015380978214764085e-01,2.125784861511537394e-01,9.813216232319177390e-02,8.221672850072256344e-02,-2.267717627036355266e-01,2.553126375170428619e-01,-7.696643962015234375e-02,1.636416353691225178e-01,1.657489889831441077e-01,3.397424847636942857e-02,1.251537022119865172e-01,-1.557565818502310018e-02,2.509040037689656139e-02,8.989285976292388236e-02,2.161075998630273831e-01,2.788491743765603159e-02,2.924673614385259190e-02
2.827087529968754648e-02,-1.356748182640075406e-01,1.751857618695370211e-01,-4.033335443352387140e-02,-4.257959445133908255e-02,-1.172985988421487540e-02,-1.684446981448050884e-01,-3.307621200460910127e-01,4.740153519514041236e-02,2.813700190369899934e-01,7.590372296972947713e-03,-8.245000429668668251e-02,-8.962419923000823629e-02,1.905705649943540900e-02,2.898167838753584052e-02,-1.203782292970101940e-02,-3.863959956879658292e-02,5.319014674692768008e-02,-4.736298131897782177e-02,5.090392830723761142e-02,3.471326140142061423e-02,1.160406333020365804e-01,-2.195789806322177018e-01,5.041554912434217939e-02,5.177500127119589318e-02,-2.060805637887441755e-01,1.673489075649176872e-01,5.093980607362695590e-02,4.994615722309889844e-02,-5.966646429393532985e-02,2.677959172333622961e-02,-2.487875273408501550e-02,6.323336976264178066e-02,-5.858384789313185459e-02,2.101905240356525262e-01,-2.179843674076324678e-01,1.837647229231336166e-01,6.596495617825149510e-03,-1.295647267958111026e-03,-2.260832837525775241e-01,1.710072013615598907e-02,-3.000368332125833426e-01,-2.524390633181367027e-02,-2.180650040728423014e-02,3.377050664833158855e-02,-2.592627746348830642e-01,1.043522051610212831e-02,-1.232179729812080682e-01,1.389927657439231079e-01,1.929786333090805772e-01,-2.684102255867240605e-01,-1.879164261848043083e-02,-4.306378756563052079e-02,1.172160034615707669e-01,2.073176961381733296e-01,-4.725982072419035451e-02,6.688560791499317815e-02
-1.344596802009159764e-02,-8.064249272636364596e-02,1.041270655223246883e-01,-2.397335597360217632e-02,-2.530849078461181248e-02,-6.972007473065796289e-03,-1.001203349667026260e-01,-1.965986152242698848e-01,2.817456050709325061e-02,1.672409380709518611e-01,4.511570397083316218e-03,-4.900667531956291734e-02,-5.327087662980154598e-02,-3.121706260512188691e-02,-4.259404189472300317e-02,-4.539289587331324372e-02,1.281502888830453601e-01,-7.828324288156449096e-02,-1.455671705930017268e-02,5.744293652312198323e-02,-2.297304640833852662e-01,-3.383314891130201341e-02,7.262149038297796566e-02,1.122539759578530388e-01,2.490624698048566343e-01,2.135552755708126638e-01,1.240879315067619851e-03,1.449713222488357989e-01,-1.093379741351627882e-02,1.089850205452850759e-02,-3.082795678041383436e-02,5.698103754560228384e-02,9.087674511665158605e-02,-2.641545929210063481e-01,-3.097411461988525683e-01,1.618192494926125047e-01,-4.148050102291111346e-02,1.801974238056570365e-01,1.606857103584619778e-02,-2.783654933890266497e-02,2.501717789297034367e-01,2.010526592422717806e-01,-2.149928660807190750e-01,-9.344374730521011474e-02,-1.176479471503462104e-01,-9.724597649271338184e-02,1.169853955895944486e-01,-6.405513838662593717e-02,2.875693426492118565e-01,-7.295431343450828332e-04,5.068800568693033332e-02,-2.800150677820014700e-01,1.340354626046662556e-01,7.270476551382465402e-03,-1.642126408533713666e-01,-5.440764920396287674e-03,-1.399645527466775174e-01
